Date,Close_BAC,Close_JPM,daily_returns_BAC
2020-05-01,23.079999923706055,93.25,-0.04033261306136526
2020-05-04,22.93000030517578,92.13999938964844,-0.006499116942206062
2020-05-05,22.65999984741211,92.0,-0.011774987098570944
2020-05-06,22.350000381469727,90.2699966430664,-0.013680470786842758
2020-05-07,22.84000015258789,91.20999908447266,0.021923926745183397
2020-05-08,23.56999969482422,92.69999694824219,0.031961450847609374
2020-05-11,22.579999923706055,89.97000122070312,-0.042002536441931304
2020-05-12,21.8700008392334,87.02999877929688,-0.031443715096174496
2020-05-13,20.8700008392334,84.02999877929688,-0.04572473532813326
2020-05-14,21.709999084472656,87.5199966430664,0.040249075776755516
2020-05-15,21.440000534057617,85.9000015258789,-0.01243659888535631
2020-05-18,22.93000030517578,90.44999694824219,0.06949625625014733
2020-05-19,22.209999084472656,88.66999816894531,-0.03139996559618907
2020-05-20,22.90999984741211,91.33000183105469,0.03151737018435252
2020-05-21,22.899999618530273,90.16999816894531,-0.00043650060883637654
2020-05-22,22.65999984741211,89.47000122070312,-0.010480339524720383
2020-05-26,24.280000686645508,95.81999969482422,0.07149165269824187
2020-05-27,25.979999542236328,101.37000274658203,0.07001642535067365
2020-05-28,24.860000610351562,99.86000061035156,-0.04311004432713539
2020-05-29,24.1200008392334,97.30999755859375,-0.029766683545857653
2020-06-01,24.610000610351562,98.5999984741211,0.020315081014472103
2020-06-02,24.84000015258789,98.93000030517578,0.00934577556002103
2020-06-03,25.989999771118164,104.2699966430664,0.04629628065483171
2020-06-04,26.780000686645508,106.44000244140625,0.030396341765468016
2020-06-05,28.110000610351562,111.2300033569336,0.04966392418239529
2020-06-08,28.540000915527344,113.44999694824219,0.015297057838463024
2020-06-09,28.219999313354492,110.54000091552734,-0.011212389345045648
2020-06-10,26.600000381469727,106.05999755859375,-0.057406058515321656
2020-06-11,23.93000030517578,97.20999908447266,-0.10037594127832938
2020-06-12,24.780000686645508,99.87000274658203,0.03552028293480136
2020-06-15,25.149999618530273,101.25,0.014931352769661732
2020-06-16,25.799999237060547,102.05999755859375,0.025844915641722643
2020-06-17,25.0,99.4800033569336,-0.031007723283626443
2020-06-18,25.040000915527344,98.94000244140625,0.0016000366210937589
2020-06-19,25.25,97.80999755859375,0.008386544600421209
2020-06-22,24.6200008392334,96.75,-0.024950461812538682
2020-06-23,24.790000915527344,97.93000030517578,0.006904958184365206
2020-06-24,23.809999465942383,94.66000366210938,-0.03953212639742709
2020-06-25,24.719999313354492,97.95999908447266,0.03821923006398076
2020-06-26,23.149999618530273,92.58999633789062,-0.06351131627969164
2020-06-29,23.389999389648438,93.0,0.01036716091027734
2020-06-30,23.75,94.05999755859375,0.015391219313621862
2020-07-01,23.260000228881836,93.26000213623047,-0.020631569310238462
2020-07-02,23.290000915527344,92.66000366210938,0.001289797349539823
2020-07-06,23.65999984741211,95.0,0.015886600143415475
2020-07-07,23.010000228881836,92.31999969482422,-0.027472511526722143
2020-07-08,23.100000381469727,93.30000305175781,0.003911349486860116
2020-07-09,22.770000457763672,91.27999877929688,-0.014285710747034108
2020-07-10,24.020000457763672,96.2699966430664,0.054896792923594395
2020-07-13,24.190000534057617,97.6500015258789,0.007077438511829737
2020-07-14,24.139999389648438,98.20999908447266,-0.002067017085790601
2020-07-15,24.600000381469727,99.7300033569336,0.019055551095769507
2020-07-16,23.93000030517578,100.01000213623047,-0.027235775036761
2020-07-17,23.219999313354492,98.16000366210938,-0.029669911523892645
2020-07-20,23.579999923706055,97.30000305175781,0.01550390271305968
2020-07-21,24.420000076293945,99.41000366210938,0.03562341625554466
2020-07-22,24.309999465942383,98.69000244140625,-0.0045045294843527595
2020-07-23,24.540000915527344,98.9800033569336,0.009461186945198596
2020-07-24,24.350000381469727,98.27999877929688,-0.007742482761579517
2020-07-27,24.139999389648438,96.9000015258789,-0.008624270576237825
2020-07-28,24.360000610351562,97.31999969482422,0.00911355535483005
2020-07-29,25.270000457763672,99.68000030517578,0.03735631463922928
2020-07-30,24.84000015258789,97.0199966430664,-0.017016236540813856
2020-07-31,24.8799991607666,96.63999938964844,0.0016102660198471508
2020-08-03,24.989999771118164,96.0999984741211,0.004421246545901036
2020-08-04,25.010000228881836,95.55000305175781,0.0008003384532555557
2020-08-05,25.389999389648438,97.20999908447266,0.01519388873606542
2020-08-06,25.469999313354492,97.23999786376953,0.0031508438609364475
2020-08-07,26.110000610351562,99.37999725341797,0.02512765269928785
2020-08-10,26.559999465942383,100.63999938964844,0.017234731714729
2020-08-11,26.920000076293945,103.81999969482422,0.013554240120116967
2020-08-12,26.729999542236328,102.94000244140625,-0.007057969298630673
2020-08-13,26.350000381469727,102.37000274658203,-0.014216205285232486
2020-08-14,26.469999313354492,102.41000366210938,0.0045540390947831355
2020-08-17,25.899999618530273,99.70999908447266,-0.02153380089196477
2020-08-18,25.530000686645508,98.31999969482422,-0.014285673256151266
2020-08-19,25.5,98.55000305175781,-0.001175114995637272
2020-08-20,25.100000381469727,97.37000274658203,-0.01568625955020675
2020-08-21,24.979999542236328,97.31999969482422,-0.004780909856957227
2020-08-24,25.690000534057617,100.05999755859375,0.028422778416020922
2020-08-25,26.0,100.5,0.012066931082053145
2020-08-26,25.559999465942383,99.08999633789062,-0.016923097463754533
2020-08-27,26.049999237060547,102.3499984741211,0.019170570475600668
2020-08-28,26.299999237060547,102.7699966430664,0.009596929263795628
2020-08-31,25.739999771118164,100.19000244140625,-0.021292755976709765
2020-09-01,25.709999084472656,100.13999938964844,-0.0011655278520698031
2020-09-02,26.020000457763672,101.6500015258789,0.012057618993780439
2020-09-03,25.65999984741211,101.33000183105469,-0.01383553435888385
2020-09-04,26.540000915527344,103.5199966430664,0.03429466380936019
2020-09-08,25.479999542236328,99.91999816894531,-0.03993976400621968
2020-09-09,25.510000228881836,100.87000274658203,0.0011774210041008981
2020-09-10,25.139999389648438,99.83000183105469,-0.014504148801005923
2020-09-11,25.5,101.06999969482422,0.014319833694975914
2020-09-14,25.75,102.47000122070312,0.009803921568627416
2020-09-15,25.280000686645508,99.27999877929688,-0.018252400518621092
2020-09-16,25.600000381469727,99.69999694824219,0.012658215432457043
2020-09-17,25.350000381469727,98.55999755859375,-0.009765624854480848
2020-09-18,25.209999084472656,98.3499984741211,-0.005522733526245105
2020-09-21,24.469999313354492,95.30999755859375,-0.02935342316509426
2020-09-22,23.940000534057617,94.2699966430664,-0.021659125221455522
2020-09-23,23.260000228881836,92.73999786376953,-0.028404356307695
2020-09-24,23.34000015258789,92.66000366210938,0.0034393775975427587
2020-09-25,23.489999771118164,93.47000122070312,0.006426718832460709
2020-09-28,24.09000015258789,96.16000366210938,0.025542800652022635
2020-09-29,23.770000457763672,95.3499984741211,-0.013283507380544513
2020-09-30,24.09000015258789,96.2699966430664,0.013462334398891551
2020-10-01,24.100000381469727,96.97000122070312,0.00041511950263561914
2020-10-02,24.209999084472656,97.88999938964844,0.004564261463145369
2020-10-05,24.6200008392334,99.04000091552734,0.01693522388539459
2020-10-06,24.3700008392334,98.0199966430664,-0.010154345713977775
2020-10-07,24.8799991607666,99.7300033569336,0.02092730012188393
2020-10-08,25.239999771118164,101.77999877929688,0.014469478396094582
2020-10-09,25.360000610351562,101.19999694824219,0.004754391454896645
2020-10-12,25.68000030517578,102.44000244140625,0.012618284192532636
2020-10-13,24.950000762939453,100.77999877929688,-0.028426773113752524
2020-10-14,23.6200008392334,100.22000122070312,-0.05330660853853064
2020-10-15,24.149999618530273,101.72000122070312,0.022438558868149272
2020-10-16,24.239999771118164,101.51000213623047,0.0037267144517398876
2020-10-19,23.719999313354492,99.80000305175781,-0.02145216430171959
2020-10-20,24.139999389648438,100.37000274658203,0.01770658045750806
2020-10-21,24.049999237060547,99.37000274658203,-0.0037282582793470853
2020-10-22,24.8700008392334,102.87999725341797,0.03409570179566779
2020-10-23,24.899999618530273,103.80999755859375,0.0012062234935492633
2020-10-26,24.540000915527344,101.23999786376953,-0.014457779458559639
2020-10-27,23.850000381469727,99.33000183105469,-0.02811738012695142
2020-10-28,23.469999313354492,96.54000091552734,-0.01593295857598709
2020-10-29,23.540000915527344,97.16999816894531,0.0029825992424730163
2020-10-30,23.700000762939453,98.04000091552734,0.006796934629963003
2020-11-02,24.079999923706055,100.25,0.016033719347419595
2020-11-03,24.690000534057617,103.41000366210938,0.025332251340708378
2020-11-04,23.68000030517578,100.25,-0.04090725828412323
2020-11-05,24.610000610351562,104.3499984741211,0.039273661030000406
2020-11-06,24.309999465942383,102.95999908447266,-0.012190212798409816
2020-11-09,27.760000228881836,116.9000015258789,0.14191694112428133
2020-11-10,27.65999984741211,116.5199966430664,-0.003602319187507974
2020-11-11,27.34000015258789,114.77999877929688,-0.011569041814516123
2020-11-12,26.690000534057617,113.37000274658203,-0.023774675014723745
2020-11-13,27.0,114.08000183105469,0.011614816775548986
2020-11-16,27.579999923706055,117.30000305175781,0.021481478655779762
2020-11-17,27.549999237060547,116.11000061035156,-0.001087769642077574
2020-11-18,26.979999542236328,115.25,-0.020689644668209217
2020-11-19,26.979999542236328,115.55999755859375,0.0
2020-11-20,26.809999465942383,114.56999969482422,-0.006300966611501035
2020-11-23,27.389999389648438,117.87000274658203,0.0216337163468745
2020-11-24,28.979999542236328,123.31999969482422,0.05805039021610203
2020-11-25,29.030000686645508,122.02999877929688,0.0017253673291577343
2020-11-27,28.989999771118164,121.22000122070312,-0.0013779164512988107
2020-11-30,28.15999984741211,117.87999725341797,-0.02863055985716001
2020-12-01,28.690000534057617,119.73999786376953,0.01882104721297484
2020-12-02,29.059999465942383,122.04000091552734,0.012896442140025277
2020-12-03,28.90999984741211,121.23999786376953,-0.005161721310630751
2020-12-04,29.290000915527344,122.33999633789062,0.013144277762742629
2020-12-07,29.09000015258789,121.87999725341797,-0.006828294868144846
2020-12-08,28.93000030517578,122.0,-0.00550016660614816
2020-12-09,28.799999237060547,121.05000305175781,-0.004493642127337827
2020-12-10,29.110000610351562,120.2699966430664,0.010763936857751677
2020-12-11,28.56999969482422,119.55999755859375,-0.018550357410000107
2020-12-14,28.219999313354492,118.30000305175781,-0.012250626013591948
2020-12-15,28.639999389648438,120.31999969482422,0.014883064724072748
2020-12-16,28.719999313354492,120.66999816894531,0.0027932934850189994
2020-12-17,28.829999923706055,119.66999816894531,0.003830104908826071
2020-12-18,28.670000076293945,119.08000183105469,-0.005549769262418458
2020-12-21,29.739999771118164,123.55000305175781,0.03732123097233475
2020-12-22,29.209999084472656,121.66999816894531,-0.01782113956706266
2020-12-23,30.049999237060547,125.06999969482422,0.028757281031015713
2020-12-24,29.959999084472656,124.5199966430664,-0.0029950134733079947
2020-12-28,30.1299991607666,125.33999633789062,0.005674235029668351
2020-12-29,30.010000228881836,125.01000213623047,-0.003982706114410428
2020-12-30,29.979999542236328,125.36000061035156,-0.0009996896506729858
2020-12-31,30.309999465942383,127.06999969482422,0.011007335848726152
2021-01-04,30.030000686645508,125.87000274658203,-0.009237835177512754
2021-01-05,30.260000228881836,125.6500015258789,0.007658992240336948
2021-01-06,32.150001525878906,131.5500030517578,0.06245873373104427
2021-01-07,32.86000061035156,135.8699951171875,0.02208395181260414
2021-01-08,32.529998779296875,136.02000427246094,-0.010042660527240788
2021-01-11,33.06999969482422,138.0500030517578,0.016600090248728216
2021-01-12,33.65999984741211,140.22000122070312,0.017840948232008325
2021-01-13,33.459999084472656,140.35000610351562,-0.005941793340644597
2021-01-14,33.9900016784668,141.1699981689453,0.01583988668547498
2021-01-15,33.0099983215332,138.63999938964844,-0.028832106753158615
2021-01-19,32.77000045776367,138.0399932861328,-0.007270459738647594
2021-01-20,32.34000015258789,135.97000122070312,-0.013121766834577775
2021-01-21,31.770000457763672,134.8300018310547,-0.017625222391305595
2021-01-22,31.549999237060547,133.7899932861328,-0.006924810120654712
2021-01-25,31.15999984741211,132.1199951171875,-0.012361312173672645
2021-01-26,30.940000534057617,131.5800018310547,-0.0070603117596858
2021-01-27,29.829999923706055,127.86000061035156,-0.03587590792474982
2021-01-28,30.31999969482422,130.11000061035156,0.0164264087285082
2021-01-29,29.649999618530273,128.6699981689453,-0.022097628068522668
2021-02-01,29.959999084472656,129.6199951171875,0.010455294095472523
2021-02-02,31.030000686645508,133.61000061035156,0.03571434028272047
2021-02-03,31.579999923706055,135.13999938964844,0.017724757489201437
2021-02-04,32.5,138.25,0.029132364740866556
2021-02-05,32.369998931884766,137.97999572753906,-0.004000032865084102
2021-02-08,33.09000015258789,140.13999938964844,0.022242855868429334
2021-02-09,32.95000076293945,139.5800018310547,-0.004230866999179739
2021-02-10,32.97999954223633,139.66000366210938,0.0009104333414953203
2021-02-11,32.880001068115234,139.27000427246094,-0.0030320944666184513
2021-02-12,33.369998931884766,141.25,0.014902610944398598
2021-02-16,34.27000045776367,144.64999389648438,0.026970379223445695
2021-02-17,34.40999984741211,145.10000610351562,0.004085187854636407
2021-02-18,34.189998626708984,145.58999633789062,-0.0063935257680528546
2021-02-19,34.540000915527344,148.02000427246094,0.010236978732866664
2021-02-22,35.150001525878906,149.41000366210938,0.01766070046852075
2021-02-23,35.52000045776367,150.61000061035156,0.010526284945175712
2021-02-24,36.380001068115234,153.25999450683594,0.024211728583004355
2021-02-25,35.93000030517578,151.17999267578125,-0.012369454363041488
2021-02-26,34.709999084472656,147.1699981689453,-0.03395494601561089
2021-03-01,35.790000915527344,150.5,0.031115006036915194
2021-03-02,35.529998779296875,150.00999450683594,-0.007264658552094905
2021-03-03,36.41999816894531,152.91000366210938,0.025049237833552507
2021-03-04,36.5,150.55999755859375,0.0021966456638349285
2021-03-05,36.93000030517578,150.91000366210938,0.011780830278788512
2021-03-08,37.130001068115234,152.91000366210938,0.00541567184637759
2021-03-09,36.31999969482422,151.8300018310547,-0.021815280096681433
2021-03-10,37.369998931884766,155.1300048828125,0.028909670866824833
2021-03-11,37.2400016784668,154.32000732421875,-0.003478652853453834
2021-03-12,37.939998626708984,156.14999389648438,0.018796909685612206
2021-03-15,37.75,155.3699951171875,-0.005007871206806791
2021-03-16,37.63999938964844,153.50999450683594,-0.0029139234530215496
2021-03-17,37.95000076293945,155.08999633789062,0.008235955853290289
2021-03-18,38.939998626708984,157.64999389648438,0.026086899706635247
2021-03-19,38.529998779296875,155.13999938964844,-0.010529015456381963
2021-03-22,37.65999984741211,150.97000122070312,-0.022579780935581995
2021-03-23,36.900001525878906,149.4600067138672,-0.020180518444304463
2021-03-24,36.900001525878906,150.6199951171875,0.0
2021-03-25,37.65999984741211,152.5500030517578,0.020596159623467614
2021-03-26,38.68000030517578,155.08999633789062,0.027084451988752756
2021-03-29,38.310001373291016,152.67999267578125,-0.009565639321757136
2021-03-30,38.9900016784668,154.47999572753906,0.017749942072564417
