,pct_change,pct_change2,pct_change5,rsi,adx,corr,volatility
2019-06-03 14:00:00+00:00,0.0025445292620864812,0.002639019792648467,0.004342900302114705,49.356026675105774,8.83747985762184,0.047488213691378074,0.1997084395314757
2019-06-03 14:15:00+00:00,0.0014100394811056294,0.0039581566299122795,0.006329113924050667,51.197490603512854,8.614849984063689,0.05856513283056632,0.18820062263424522
2019-06-03 14:30:00+00:00,-0.000844832441565746,0.0005640157924422518,0.0034882624681813468,50.061630041309236,8.40078279795008,0.16748331809868575,0.18656637018945385
2019-06-03 14:45:00+00:00,-0.0010334460729048978,-0.0018774054257016948,0.0021677662582468837,48.688578143133725,8.111204789771541,0.24247086713490928,0.18591739814441594
2019-06-03 15:00:00+00:00,-0.0025392645537477554,-0.0035700864336715155,-0.0004712091226085624,45.50273845006028,7.977888778794177,0.27012455189521983,0.1910139837812097
2019-06-03 15:15:00+00:00,-0.001037148783707309,-0.0035737797423116557,-0.004042113179168916,44.27524258834371,8.097861184224406,0.30373672825101333,0.19185659661338617
2019-06-03 15:30:00+00:00,-0.00047192071731949614,-0.0015085800490288737,-0.005913827090960222,43.717734960545094,8.06373490803234,0.3393005518138097,0.19101562789386886
2019-06-03 15:45:00+00:00,-0.00047214353163371747,-0.0009438414346391033,-0.005543028936490058,43.15262826142318,8.141926547601345,0.34484291618211793,0.191015998145984
2019-06-03 16:00:00+00:00,0.0050070854983468305,0.004532577903682666,0.0004702341766198437,50.242959841972315,7.834953279429267,0.320593964958019,0.21502969703688382
2019-06-04 09:45:00+00:00,0.009682271103590878,0.014737836561171447,0.012728644163680913,60.26072394176797,8.430182906183356,0.4081389099151313,0.2838051923906954
2019-06-04 10:00:00+00:00,0.0015827204170932863,0.011280315848843703,0.01538461538461533,61.58819781484176,8.824521895552234,0.5675296424283202,0.28242652725070955
2019-06-04 10:15:00+00:00,0.0034393009853133094,0.005027464854296726,0.019357884796978198,64.28843004136566,9.33991173614581,0.7214717696180658,0.28614391413628293
2019-06-04 10:30:00+00:00,0.0045391384900417275,0.007994050938836317,0.024468587623996285,67.44080445442215,10.055182085558435,0.8316571238405456,0.2840947917328854
2019-06-04 10:45:00+00:00,0.003227591294725274,0.007781380268642835,0.022654634329761336,69.44446456704082,9.810408757694036,0.8879413005095899,0.28735362016435406
2019-06-04 11:00:00+00:00,0.0035848883169409262,0.006824050165990414,0.016478912577972293,71.47847436704447,9.75120681250446,0.9198443079404909,0.291994825843368
2019-06-04 11:15:00+00:00,0.0015570617329179193,0.0051475319422740196,0.016452872281093045,72.31396495277566,9.843789227122246,0.934562122020558,0.2689445417081554
2019-06-04 11:30:00+00:00,-0.0016460905349793276,-9.159186664231544e-05,0.011301528485409884,70.05421693501798,9.932810779639349,0.926102546017298,0.2743989033119116
2019-06-04 11:45:00+00:00,0.0010992030777685624,-0.0005486968449930352,0.007838436001475602,70.68926504562518,9.888677748511059,0.9190796401354945,0.2717196476722084
2019-06-04 12:00:00+00:00,-0.00027449903925336194,0.0008244023083265883,0.004320250022979977,70.30164183909018,9.883996933213316,0.9092496560872256,0.2607908979586411
2019-06-04 12:15:00+00:00,-0.0014643968515468675,-0.0017384939152713663,-0.0007327349331380795,68.22652932205902,9.781420000955332,0.8920144334568884,0.26299722342475423
2019-06-04 12:30:00+00:00,0.000641613198900215,-0.0008237232289950436,-0.0016460905349793276,68.64760322481219,9.66528127159108,0.8776718427243944,0.2621437021355302
2019-06-04 12:45:00+00:00,0.0014656041036915646,0.002108157653528897,0.0014656041036915646,69.60512639759115,10.163549015784753,0.8680958470079221,0.2621684265141389
2019-06-04 13:00:00+00:00,0.0014634592518063538,0.002931208207382907,0.001829993595022339,70.54081766040863,10.510434009514189,0.8623678166062588,0.25963732228575837
2019-06-04 13:15:00+00:00,-0.0025573111699698226,-0.001097594438854932,-0.00045762401610849324,66.79825779476184,11.594805003950608,0.8449777730319222,0.2699293238931857
2019-06-04 13:30:00+00:00,-0.000549400238073372,-0.0031053064206776337,0.00045829514207151867,66.01768197081829,12.637469421677935,0.8256473314713217,0.27145849410204465
2019-06-04 13:45:00+00:00,0.0004580852038478245,-9.156670634546948e-05,0.0002748007694421961,66.35838724863888,13.586588118263334,0.8078752785282863,0.27101583882381275
2019-06-04 14:00:00+00:00,0.002564102564102555,0.00302336234539613,0.0013719930485684984,68.21438661740487,14.415512430618858,0.7989025361379128,0.27105760245754246
2019-06-04 14:15:00+00:00,-0.0005480453050785705,0.0020146520146520075,-0.0006393277924924279,67.38587906174477,15.736123080835082,0.7863632202294385,0.27290139168659716
2019-06-04 14:30:00+00:00,-0.0007311277645768444,-0.0012787723785165905,0.0011903671824924356,66.26976646153948,17.005941013735296,0.7690366768682873,0.272597272267783
2019-06-04 14:45:00+00:00,-0.000457289189683574,-0.0011880826174373027,0.0012826385707742638,65.56390852017222,18.23505109343433,0.7476747266783514,0.27107596362954967
2019-06-04 15:00:00+00:00,-9.149967975119466e-05,-0.000548747027620311,0.00073260073260073,65.41897496847365,19.416887708529554,0.7237608168349138,0.2621797782561746
2019-06-04 15:15:00+00:00,0.002379209370424684,0.00228749199377809,0.0005480453050785705,67.36942790201259,20.94569357063426,0.7088492516369895,0.25930274618370003
2019-06-04 15:30:00+00:00,0.0008216176739088699,0.0032027818448023826,0.001919210382014258,68.01880182391778,22.393055107111746,0.6991675899156925,0.2570265593037002
2019-06-04 15:45:00+00:00,-0.00018243181610866355,0.0006390359685959357,0.002469361624291233,67.70739574156207,23.780059948897623,0.704565047811824,0.2562732802248306
2019-06-04 16:00:00+00:00,0.0012772557248426075,0.0010945908966524254,0.004208985268551402,68.74897833331063,25.00366890633414,0.7355689974764411,0.24516146934300495
2019-06-05 09:45:00+00:00,-0.007380410022779116,-0.006112580968889669,-0.0031112737920937494,57.57484730201172,26.295921529768727,0.6501612291859125,0.23735520139090113
2019-06-05 10:00:00+00:00,0.0027538094363870336,-0.004646924829157184,-0.00273872557969701,60.074433799831326,27.53847212922506,0.597231970274012,0.2404900005749542
2019-06-05 10:15:00+00:00,0.0013731233980227575,0.00413071415458055,-0.0021891817933047397,61.26127714317084,28.615034081142216,0.554633012687018,0.23403164655606498
2019-06-05 10:30:00+00:00,-0.002376816893683187,-0.001006957158549926,-0.004379162485174781,58.14544916633514,29.635159627789964,0.40317991861385066,0.22558440218353498
2019-06-05 10:45:00+00:00,-0.0005498029872629262,-0.0029253130999178367,-0.006195899772209579,57.44424387443562,30.508865416710208,0.2005726050550482,0.21764072293337855
2019-06-05 11:00:00+00:00,0.0008251581553131437,0.0002749014936314076,0.0020194602533505357,58.23005461591841,31.348967136825827,0.1166042806770771,0.20641079523148362
2019-06-05 11:15:00+00:00,0.0034811286185416623,0.004309159255523998,0.002746246796045515,61.36289757414397,31.93255945026238,0.19085960272818533,0.2154847410936978
2019-06-05 11:30:00+00:00,0.0,0.0034811286185416623,0.0013712405155865692,61.36289757414397,32.49370590548984,0.19172411386473104,0.2126435159641491
2019-06-05 11:45:00+00:00,0.0013693627898483385,0.0013693627898483385,0.005131494547787163,62.561746984343436,32.89054167972488,0.2503852483047641,0.2132001563099738
2019-06-05 12:00:00+00:00,0.0014586562129637048,0.002830016432353366,0.007151370679380209,63.807524357025414,33.24015100440168,0.30318031157088804,0.21454871775873252
2019-06-05 12:15:00+00:00,0.0,0.0014586562129637048,0.006320996702088744,63.807524357025414,33.570811261256466,0.29624183354407674,0.2118846271804813
2019-06-05 12:30:00+00:00,0.0010013654984069031,0.0010013654984069031,0.003834215811575614,64.68143552202717,33.826584669009044,0.3068615678764727,0.2122570681565347
2019-06-05 12:45:00+00:00,0.002091669698071952,0.0030951297223487106,0.0059339054226765775,66.4433934075291,33.96432978664072,0.3626474262244066,0.2140043546703999
2019-06-05 13:00:00+00:00,-0.00045376168436339626,0.0016369588941433921,0.004102470598960739,65.7023411531116,34.05646430946814,0.4486453854400097,0.21314938228194466
2019-06-05 13:15:00+00:00,9.079353550034419e-05,-0.0003630093474906726,0.00273099681383715,65.78172250795342,34.23071475381762,0.46197846884356164,0.20548761105468044
2019-06-05 13:30:00+00:00,0.00036314117113023237,0.00045396767750127687,0.0030951297223487106,66.10804274768938,34.39826325799982,0.4598042794740233,0.20470024889497512
2019-06-05 13:45:00+00:00,0.0011797803793447414,0.001543349977303654,0.003273917788286562,67.16637351309846,34.49705488044134,0.4672983879081379,0.20531733875735586
2019-06-05 14:00:00+00:00,-0.0007251631617113397,0.00045376168436339626,0.00045376168436339626,65.8503524242754,34.566551763884895,0.528809772088282,0.2015131477520791
2019-06-05 14:15:00+00:00,0.00045355587808426634,-0.00027193618564169686,0.0013619030325040526,66.27980419030683,34.75077337648938,0.579669528543774,0.20084686232898327
2019-06-05 14:30:00+00:00,-0.0009067005168194031,-0.0004535558780841553,0.00036314117113023237,64.59030178060047,34.927909542455225,0.6099714453994316,0.20123884830612077
2019-06-05 14:45:00+00:00,0.0005445140212361199,-0.00036268020672780565,0.0005445140212361199,65.14471154392922,35.09823277896085,0.6326085105003924,0.2006895237692447
2019-06-05 15:00:00+00:00,-0.0013605442176871652,-0.0008167710318540689,-0.001994198694706295,62.59651937032948,35.29912334580611,0.6364100520368499,0.20330301156678693
2019-06-05 15:15:00+00:00,-9.082652134417835e-05,-0.0014512471655327985,-0.001360667634252466,62.42721465627778,35.51733672236477,0.6858352550722345,0.19887048994227394
2019-06-05 15:30:00+00:00,0.0004541738577528154,0.00036330608537693543,-0.0013600507752289381,62.94832542737433,35.70417817069403,0.7476727999174017,0.19853733366810353
2019-06-05 15:45:00+00:00,-0.0005447612130016211,-9.083477155058528e-05,-0.0009982757055994051,61.87729317010352,35.968211496310005,0.7780559259298864,0.1989289946208719
2019-06-05 16:00:00+00:00,0.0006359011627907751,9.079353550034419e-05,-0.0009070294784579991,62.64838809918098,36.13473100076958,0.8157248817861622,0.19789147134453275
2019-06-06 09:45:00+00:00,-0.0016341352700862677,-0.0009992732558139483,-0.0011807447774749846,59.43351848715789,36.49096968252765,0.7570342523689374,0.13145746001498101
2019-06-06 10:00:00+00:00,-0.007729380740201797,-0.00935088515660465,-0.00881097284040333,47.470142378439014,36.93105541743996,0.5273612110385759,0.19873899114841373
2019-06-06 10:15:00+00:00,0.0024743401759530492,-0.005274165681549481,-0.006809515162520374,50.74541289344441,37.35421477793256,0.39003129770192413,0.2029996299289883
2019-06-06 10:30:00+00:00,-0.003656641374897185,-0.0011913489736071758,-0.009901889534883801,46.29776363242963,37.80735011628404,0.17084492317440053,0.21041480795039127
2019-06-06 10:45:00+00:00,0.0029360491788237297,-0.0007313282749794592,-0.007625964593735879,49.94766720562128,38.254734659975895,-0.009160927791130473,0.21805141939415726
2019-06-06 11:00:00+00:00,-9.148293843197486e-05,0.0028442976419855714,-0.006092570701100364,49.8375819025036,38.68491210583345,-0.19994768305852503,0.217550372060299
2019-06-06 11:15:00+00:00,0.0035681610247026985,0.0034763516604152667,0.005223607038123079,53.953865227981446,38.74996838577671,-0.2947458591577752,0.21810516574106506
2019-06-06 11:30:00+00:00,0.0007293281064819634,0.004300091491308278,0.0034738093061521536,54.746077819945626,38.76192122049577,-0.39515148922018145,0.21850034481367414
2019-06-06 11:45:00+00:00,-0.0019130910084722563,-0.0011851581730331073,0.005229837599779907,52.29006629574909,38.77341433080257,-0.49261384589089174,0.2202463121961353
2019-06-06 12:00:00+00:00,-0.00027382256297925345,-0.0021863897239682295,0.002012624645503669,51.94385053893262,38.82340611985241,-0.5607082952704358,0.2181311719300009
2019-06-06 12:15:00+00:00,0.0004564959371862187,0.0001825483753195023,0.0025617566331199715,52.489109605073104,38.87147514778495,-0.6306909315997951,0.21840671844223403
2019-06-06 12:30:00+00:00,0.0019164081036686653,0.002373778873367982,0.0009116601331025098,54.732589623695205,38.77628917045494,-0.6747091118090466,0.2209619189880982
2019-06-06 12:45:00+00:00,-0.00027324892977498294,0.0016426355174301577,-9.109957183195405e-05,54.35128318615134,38.387566766138654,-0.6802631726322842,0.2165867673877126
2019-06-06 13:00:00+00:00,0.0012755102040815647,0.0010019127425084928,0.003103322380430873,55.84426786484495,38.01379522352684,-0.694564517251095,0.2182593265369502
2019-06-06 13:15:00+00:00,0.0008189262966331601,0.0020954810495625864,0.004199762622112635,56.78912820128287,37.46017485528799,-0.709041538133868,0.2189554048258816
2019-06-06 13:30:00+00:00,-0.0003636694244930627,0.00045495905368508893,0.0033765285636064846,56.232939533371365,36.93328779155339,-0.7238093972456953,0.2188660142818917
2019-06-06 13:45:00+00:00,0.0003638017280580552,0.0,0.0018216595318334416,56.674242088908976,36.42666561488551,-0.710774296618925,0.21756617785899102
2019-06-06 14:00:00+00:00,9.091735612343221e-05,0.00045475216007262453,0.0021865889212826506,56.78752686065944,36.45306157413988,-0.7173577444962739,0.2172360204401793
2019-06-06 14:15:00+00:00,0.0010909090909090313,0.0011819256296028424,0.0020018198362148354,58.15306430142555,36.39813125859399,-0.7153051047755419,0.21822136999762354
2019-06-06 14:30:00+00:00,-0.0005448601525608332,0.0005454545454546267,0.0006364214928631373,57.212925475719246,36.3090129464662,-0.7344590722927763,0.2177727446974741
2019-06-06 14:45:00+00:00,0.003452662184262989,0.002905920813657703,0.004456571168713008,61.33060418031746,35.89839941664489,-0.735883290147018,0.22813355549254685
2019-06-06 15:00:00+00:00,-0.0025353132922854016,0.0009085953116481083,0.0015455950540959051,57.11827123040073,35.503578714893635,-0.7513448465362603,0.232204605550912
2019-06-06 15:15:00+00:00,0.0006354393609295794,-0.0019014849692140512,0.0020909090909091432,57.8705938737056,35.13444104416816,-0.760828311809406,0.23249815813974523
2019-06-06 15:30:00+00:00,0.0028123015513017435,0.003449527959332066,0.0038140210679258324,61.020281869568414,34.48442385322708,-0.7428444926110492,0.23865000036985445
2019-06-06 15:45:00+00:00,-0.0011760448706351623,0.0016329492878526253,0.003180083590768712,59.09348127589994,34.79728759055855,-0.726268946177246,0.23969569103306806
2019-06-06 16:00:00+00:00,0.0,-0.0011760448706351623,-0.0002716407098877216,59.09348127589995,35.09811810722342,-0.7064467468728922,0.23947032069155505
2019-06-07 09:45:00+00:00,-0.005253147359840615,-0.005253147359840615,-0.002995642701525081,51.27972954885232,35.387378219401185,-0.7323084558615971,0.25958648602578405
2019-06-07 10:00:00+00:00,-0.0007283984339433447,-0.005977719409473781,-0.004354531434273778,50.3251752001192,35.62545362620528,-0.7286631573612968,0.2078514054187812
2019-06-07 10:15:00+00:00,-0.001731207289293879,-0.0024583447145588577,-0.008865569024787412,48.11302529437895,35.87466696390126,-0.7242889090614354,0.20599032247799018
2019-06-07 10:30:00+00:00,-0.001277838627236183,-0.0030068337129840472,-0.008966579114210615,46.54515017666517,36.162052092397225,-0.7645616471315272,0.1937321501123885
2019-06-07 10:45:00+00:00,0.000822518735148936,-0.0004563709382986447,-0.008151435558373277,47.68493632173226,36.47255522439343,-0.7706748519263864,0.18586290926183074
2019-06-07 11:00:00+00:00,0.0010957903387818213,0.001919210382014258,-0.0018209960848584172,49.18731858951043,36.76208291771904,-0.763528411483398,0.1869008556142506
2019-06-07 11:15:00+00:00,-0.002006749977195965,-0.0009131586156516658,-0.0030979498861047894,46.633854368049775,36.431132715781686,-0.778600461278319,0.1774726384743406
2019-06-07 11:30:00+00:00,-0.0020107851201901505,-0.004013499954392041,-0.0033771449434100154,44.24508092536896,36.205017796193005,-0.7816136249988554,0.18048102959183915
2019-06-07 11:45:00+00:00,0.0005495008700431292,-0.0014623891783200893,-0.0015536464997258914,45.043542986127235,35.98759960428081,-0.7593346306435008,0.17758156814896295
2019-06-07 12:00:00+00:00,-0.00027459954233410855,0.0002747504350215646,-0.0026481599853894755,44.71058853455962,35.770328327634786,-0.7196274017709438,0.17758185996319953
2019-06-07 12:15:00+00:00,0.0,-0.00027459954233410855,-0.0037398522302288795,44.71058853455962,35.610640886836784,-0.6654003105364115,0.17722725924803323
2019-06-07 12:30:00+00:00,0.0008240249038637959,0.0008240249038637959,-0.0009139932364500281,46.005644617931964,35.37065998369967,-0.6073619353293842,0.17344862024234758
2019-06-07 12:45:00+00:00,0.0017381758302077444,0.002563633034242896,0.0028390878285557974,48.64659524932493,34.389571745730045,-0.5615821770420993,0.17739684142875303
