Date,GOOG,GOOGL,AMZN,MA,BA,C,ABT,CRM,COST,ACN,AVGO,MMM,CVS,FIS,SYK,MDLZ,CI,CME,ISRG,COP
2018-09-05,1186.47998046875,1199.0999755859375,1994.8199462890625,207.86778259277344,335.31939697265625,64.57064819335938,62.92692565917969,148.64999389648438,223.5714874267578,160.9165802001953,197.19183349609375,191.73947143554688,68.37422943115234,103.12602996826172,162.4595184326172,40.72378921508789,183.33560180664062,157.28729248046875,536.719970703125,66.70455169677734
2018-09-06,1171.43994140625,1183.989990234375,1958.31005859375,209.45266723632812,339.7590026855469,63.60893630981445,62.764835357666016,148.8300018310547,224.5867919921875,161.60362243652344,192.3382110595703,192.5631561279297,69.45156860351562,104.1520767211914,165.56292724609375,40.72378921508789,183.58343505859375,159.3166046142578,541.8599853515625,64.45667266845703
2018-09-07,1164.8299560546875,1177.5899658203125,1952.0699462890625,207.7988739013672,337.834228515625,63.18252944946289,63.127159118652344,150.42999267578125,229.12258911132812,161.32688903808594,207.1307373046875,192.4093017578125,70.56542205810547,104.00686645507812,164.1127471923828,39.81548309326172,186.96405029296875,160.22015380859375,537.9600219726562,64.16429138183594
2018-09-10,1164.6400146484375,1175.06005859375,1939.010009765625,208.3698272705078,330.6573181152344,63.173458099365234,63.451316833496094,151.32000732421875,230.7546844482422,161.78489685058594,214.28204345703125,192.73512268066406,69.05897521972656,105.23616790771484,164.7314910888672,40.171321868896484,184.75328063964844,160.51519775390625,541.8800048828125,65.01408386230469
2018-09-11,1177.3599853515625,1189.989990234375,1987.1500244140625,210.12203979492188,333.936279296875,62.99199295043945,63.49899673461914,152.83999633789062,231.7320556640625,162.8726806640625,207.10398864746094,191.6942138671875,69.1411361694336,105.6620864868164,166.05601501464844,40.13386154174805,183.27610778808594,159.5286865234375,546.4000244140625,65.30648803710938
2018-09-12,1162.8199462890625,1171.5999755859375,1990.0,210.6930389404297,341.8288879394531,63.971858978271484,63.851768493652344,155.3699951171875,230.05250549316406,162.5482635498047,204.73504638671875,187.10507202148438,70.59280395507812,105.99118041992188,167.5352020263672,40.592689514160156,185.27871704101562,158.25636291503906,549.5599975585938,65.76335906982422
2018-09-13,1175.3299560546875,1182.1400146484375,1989.8699951171875,213.8332977294922,343.8117370605469,63.64524841308594,65.3105239868164,158.17999267578125,228.9422607421875,164.18946838378906,209.65997314453125,189.22312927246094,70.37370300292969,106.83576202392578,167.32252502441406,41.079620361328125,191.5442352294922,158.86485290527344,558.8200073242188,66.29334259033203
2018-09-14,1172.530029296875,1177.97998046875,1970.18994140625,214.5617218017578,348.00946044921875,63.999080657958984,65.23424530029297,157.49000549316406,223.35324096679688,163.77919006347656,210.4792938232422,188.1641082763672,70.21849060058594,106.90372467041016,164.8378448486328,41.01406478881836,193.42782592773438,159.63929748535156,568.3599853515625,67.16140747070312
2018-09-17,1156.050048828125,1159.8299560546875,1908.030029296875,213.09495544433594,344.2953186035156,64.30754852294922,64.51915740966797,154.9199981689453,220.14590454101562,163.20663452148438,209.13455200195312,189.65760803222656,71.30493927001953,106.23388671875,164.2384490966797,40.92979431152344,196.13430786132812,158.4315185546875,558.6500244140625,67.83759307861328
2018-09-18,1161.219970703125,1167.1099853515625,1941.050048828125,216.619140625,351.6656188964844,64.7430419921875,65.22471618652344,156.0,222.37583923339844,164.51390075683594,215.10133361816406,191.46791076660156,71.77058410644531,106.55422973632812,168.31829833984375,40.70505905151367,198.34507751464844,158.94781494140625,564.8200073242188,68.56861877441406
2018-09-19,1171.0899658203125,1174.27001953125,1926.4200439453125,214.78814697265625,353.2518615722656,66.88420104980469,65.3105239868164,152.89999389648438,221.9014129638672,165.21047973632812,216.94972229003906,192.90711975097656,72.09013366699219,105.59314727783203,167.76724243164062,40.67696762084961,197.47265625,160.06341552734375,556.469970703125,69.01634216308594
2018-09-20,1186.8699951171875,1191.5699462890625,1944.300048828125,217.93824768066406,355.4184875488281,67.8550033569336,65.58702850341797,155.5,221.9678192138672,166.15513610839844,219.76712036132812,194.8532257080078,72.48270416259766,106.58336639404297,167.72857666015625,41.079620361328125,199.59422302246094,160.7733154296875,561.1799926757812,68.86101531982422
2018-09-21,1166.0899658203125,1172.1199951171875,1915.010009765625,218.4403076171875,360.0322265625,67.27433013916016,65.83491516113281,155.52000427246094,222.76490783691406,166.21240234375,222.6114501953125,195.81268310546875,72.66531372070312,107.35028839111328,168.7050018310547,41.145164489746094,200.4864501953125,161.45559692382812,556.77001953125,69.70166778564453
2018-09-24,1173.3699951171875,1179.56005859375,1934.3599853515625,217.89891052246094,355.9311218261719,66.99308013916016,68.11363220214844,158.77999877929688,221.4174346923828,164.72384643554688,223.82275390625,193.26011657714844,71.88926696777344,106.71926879882812,170.2325439453125,40.686336517333984,201.4877471923828,161.1144561767578,569.27001953125,70.41441345214844
2018-09-25,1184.6500244140625,1193.8900146484375,1974.550048828125,218.65689086914062,355.1960144042969,66.69367980957031,68.8382339477539,158.8699951171875,221.0283660888672,164.90512084960938,222.20765686035156,190.66232299804688,70.85757446289062,106.60276794433594,169.932861328125,40.508419036865234,199.7627410888672,160.05416870117188,574.1900024414062,71.37386322021484
2018-09-26,1180.489990234375,1194.06005859375,1974.8499755859375,218.794677734375,353.068115234375,65.73196411132812,69.44844818115234,158.3300018310547,221.86343383789062,165.0482635498047,220.21571350097656,191.0515594482422,71.60623931884766,106.32124328613281,169.94252014160156,40.48969268798828,200.68472290039062,159.50100708007812,569.5399780273438,70.61542510986328
2018-09-27,1194.6400146484375,1207.3599853515625,2012.97998046875,218.84393310546875,355.35076904296875,66.18561553955078,69.62006378173828,160.42999267578125,222.04373168945312,162.26199340820312,221.13095092773438,190.18260192871094,71.90753936767578,105.59314727783203,169.6807861328125,40.5744743347168,204.57093811035156,158.5144805908203,569.6900024414062,70.8347396850586
2018-09-28,1193.469970703125,1207.0799560546875,2003.0,219.13925170898438,359.71295166015625,65.08780670166016,69.9442367553711,159.02999877929688,222.87876892089844,162.40512084960938,221.3822021484375,190.72569274902344,71.87100982666016,105.8843994140625,172.2399444580078,40.470848083496094,206.45455932617188,156.92872619628906,574.0,70.7250747680664
2018-10-01,1195.31005859375,1208.530029296875,2004.3599853515625,220.28115844726562,369.76251220703125,65.26017761230469,70.66885375976562,159.86000061035156,222.66049194335938,165.56353759765625,223.8765869140625,192.06532287597656,72.58314514160156,104.0495834350586,173.18026733398438,40.34838104248047,209.11143493652344,160.65345764160156,574.739990234375,73.00035095214844
2018-10-02,1200.1099853515625,1207.6400146484375,1971.31005859375,218.90296936035156,373.70880126953125,65.14225006103516,70.373291015625,157.25999450683594,224.27366638183594,165.2200164794922,222.6114501953125,195.25149536132812,72.34577941894531,104.37965393066406,171.9491424560547,40.72520065307617,208.77438354492188,160.8839569091797,571.47998046875,71.52919006347656
2018-10-03,1202.949951171875,1211.530029296875,1952.760009765625,219.65113830566406,379.4444885253906,65.65031433105469,68.68570709228516,159.10000610351562,221.2845916748047,166.16468811035156,223.79580688476562,195.29673767089844,72.94834899902344,104.8553466796875,169.9425048828125,40.3012809753418,210.49937438964844,161.75982666015625,561.469970703125,71.79417419433594
2018-10-04,1168.18994140625,1177.0699462890625,1909.4200439453125,212.7799530029297,377.2101745605469,65.88622283935547,68.4759521484375,154.89999389648438,219.84226989746094,163.98912048339844,222.67425537109375,193.55882263183594,72.48270416259766,104.48643493652344,168.25576782226562,39.91503143310547,210.786865234375,166.42503356933594,554.4400024414062,71.52919006347656
2018-10-05,1157.3499755859375,1167.8299560546875,1889.6500244140625,210.17811584472656,373.8055419921875,65.70474243164062,68.24711608886719,155.07000732421875,207.63934326171875,163.38795471191406,219.1390380859375,192.97048950195312,71.82537078857422,105.02037811279297,168.75987243652344,39.96213150024414,213.8601531982422,167.51295471191406,548.7100219726562,71.62970733642578
2018-10-08,1148.969970703125,1155.9200439453125,1864.4200439453125,205.25038146972656,373.12847900390625,65.85897827148438,68.11363220214844,148.64999389648438,212.48826599121094,162.11883544921875,216.57284545898438,194.03854370117188,72.85704040527344,104.15637969970703,169.64202880859375,40.433162689208984,211.06446838378906,166.79380798339844,526.469970703125,71.52919006347656
2018-10-09,1138.8199462890625,1145.1700439453125,1870.3199462890625,206.7286834716797,372.80926513671875,65.2238998413086,67.97061920166016,148.5,212.7159881591797,161.06927490234375,219.56072998046875,190.46319580078125,72.57401275634766,104.66118621826172,170.68893432617188,40.28243637084961,212.19464111328125,167.0242919921875,531.2100219726562,72.5526123046875
2018-10-10,1081.219970703125,1092.1600341796875,1755.25,193.8475799560547,355.42816162109375,63.463783264160156,65.71096801757812,137.80999755859375,209.7554168701172,154.33261108398438,208.012939453125,182.97752380371094,72.0536117553711,99.8266372680664,165.9098663330078,39.82083511352539,208.1597442626953,166.1852569580078,512.2100219726562,68.61428833007812
2018-10-11,1079.3199462890625,1090.739990234375,1719.3599853515625,191.69908142089844,346.3748474121094,62.03935623168945,65.19611358642578,139.24000549316406,210.4860382080078,148.85548400878906,205.3839569091797,178.07159423828125,66.82213592529297,98.21511840820312,163.55429077148438,38.803401947021484,204.2239532470703,162.2945556640625,508.2200012207031,66.51265716552734
2018-10-12,1110.0799560546875,1120.5400390625,1788.6099853515625,201.26873779296875,348.309326171875,63.363975524902344,66.37367248535156,146.74000549316406,215.35389709472656,152.13792419433594,209.0178680419922,179.42933654785156,68.0912094116211,99.3897933959961,165.80323791503906,38.737457275390625,205.3045654296875,162.7279052734375,532.02001953125,67.74683380126953
2018-10-15,1092.25,1102.43994140625,1760.949951171875,197.4251251220703,347.11968994140625,62.792396545410156,65.77053833007812,141.9499969482422,213.03860473632812,150.6875457763672,208.58718872070312,180.0719757080078,66.70344543457031,98.26367950439453,164.22314453125,38.66209411621094,202.16188049316406,160.25704956054688,519.2899780273438,67.23296356201172
2018-10-16,1121.280029296875,1133.0799560546875,1819.9599609375,204.7772979736328,356.1825866699219,63.24603271484375,67.92457580566406,147.44000244140625,216.0466766357422,153.8173065185547,213.83619689941406,183.1404571533203,67.30603790283203,101.75852966308594,169.7389373779297,38.88818359375,210.132568359375,164.16619873046875,542.9099731445312,67.71930694580078
2018-10-17,1115.68994140625,1127.5899658203125,1831.72998046875,204.38308715820312,353.5226745605469,63.363975524902344,67.23527526855469,147.00999450683594,216.81527709960938,153.0084686279297,212.80433654785156,183.6835479736328,67.89034271240234,101.80706024169922,170.83433532714844,38.775142669677734,209.3791046142578,167.17184448242188,542.9099731445312,66.508056640625
2018-10-18,1087.969970703125,1097.9100341796875,1770.719970703125,200.67742919921875,347.5742492675781,62.25710678100586,65.23440551757812,142.83999633789062,216.90066528320312,150.40853881835938,204.59437561035156,181.3754119873047,68.04556274414062,101.0304183959961,167.8002166748047,38.66209411621094,210.9058380126953,167.7249755859375,522.2899780273438,66.60899353027344
2018-10-19,1096.4599609375,1105.1800537109375,1764.030029296875,200.12548828125,344.5854797363281,62.474853515625,64.7078628540039,140.49000549316406,217.93495178222656,152.4114532470703,204.82765197753906,180.8956756591797,67.72600555419922,100.71977233886719,163.76754760742188,39.378055572509766,208.189453125,168.3980255126953,504.260009765625,66.51725769042969
2018-10-22,1101.1600341796875,1111.3699951171875,1789.300048828125,201.5447235107422,344.314697265625,60.41534423828125,65.59819030761719,142.9499969482422,217.3561248779297,153.63438415527344,205.13270568847656,182.262451171875,66.50260925292969,100.90422821044922,162.62367248535156,39.03891372680664,206.9998016357422,167.07960510253906,511.4100036621094,66.11348724365234
2018-10-23,1103.68994140625,1114.9100341796875,1768.699951171875,199.50465393066406,338.5789794921875,59.63509750366211,65.64608001708984,140.66000366210938,217.06198120117188,152.22848510742188,205.51853942871094,174.28802490234375,66.60371398925781,100.14701080322266,161.52825927734375,38.86934280395508,208.5265350341797,166.6923828125,506.92999267578125,63.51667404174805
2018-10-24,1050.7099609375,1057.1199951171875,1664.199951171875,192.8620147705078,343.0282287597656,57.88404846191406,64.08557891845703,133.25999450683594,212.32693481445312,147.44277954101562,196.24081420898438,167.03770446777344,64.17675018310547,97.75885772705078,158.2032928466797,38.92586898803711,200.1791229248047,166.95054626464844,483.1099853515625,60.27751922607422
2018-10-25,1095.5699462890625,1103.5899658203125,1782.1700439453125,201.2490234375,351.8493957519531,58.945560455322266,64.78443145751953,140.8000030517578,214.83206176757812,151.1018829345703,199.4081573486328,167.4450225830078,64.96736907958984,99.91400909423828,160.2099151611328,38.62440872192383,208.55625915527344,163.62220764160156,492.9200134277344,62.41554260253906
2018-10-26,1071.469970703125,1083.75,1642.81005859375,194.6360321044922,347.496826171875,58.25603103637695,64.13345336914062,135.52000427246094,207.0415496826172,148.72341918945312,191.25201416015625,167.40884399414062,64.46174621582031,98.40929412841797,155.4696044921875,37.78597640991211,204.90798950195312,164.70091247558594,486.8900146484375,62.837650299072266
2018-10-29,1020.0800170898438,1034.72998046875,1538.8800048828125,188.2792205810547,324.59283447265625,58.38304138183594,64.4397964477539,130.99000549316406,211.05538940429688,147.07687377929688,189.77154541015625,168.169189453125,64.84784698486328,96.23470306396484,156.79766845703125,37.78597640991211,205.08644104003906,165.3924102783203,477.8599853515625,61.80074691772461
2018-10-30,1036.2099609375,1049.510009765625,1530.4200439453125,185.0170440673828,338.4435729980469,58.54636764526367,65.10037231445312,132.1699981689453,216.2743682861328,148.88714599609375,198.30450439453125,171.80787658691406,66.54857635498047,100.59357452392578,157.0788116455078,39.67951202392578,208.44720458984375,168.2320556640625,490.82000732421875,63.79196548461914
